Numb	Lon	Lat	Type	TotalThickness
49634	133.5	-47.5	SOCE	7.0963
49635	134.5	-47.5	SOCE	7.0595
49636	135.5	-47.5	SOCE	6.9929
49637	136.5	-47.5	SOCE	6.9698
49638	137.5	-47.5	SOCE	6.9765
49639	138.5	-47.5	SOCE	7.018
49640	139.5	-47.5	SOCE	7.0857
49641	140.5	-47.5	SOCE	7.0633
49642	141.5	-47.5	SOCE	6.9456
49643	142.5	-47.5	SOCE	6.9553
49644	143.5	-47.5	SOCE	6.8775
49645	144.5	-47.5	SOCE	7.679
49646	145.5	-47.5	SOCE	9.2332
49647	146.5	-47.5	COMA	14.1303
49648	147.5	-47.5	COMA	18.1165
49649	148.5	-47.5	COMA	18.5043
49650	149.5	-47.5	COMA	14.1628
49651	150.5	-47.5	SOCE	9.4865
49652	151.5	-47.5	SOCE	8.1578
49653	152.5	-47.5	SOCE	7.8547
49654	153.5	-47.5	SOCE	7.9069
49655	154.5	-47.5	SOCE	7.8712
49656	155.5	-47.5	SOCE	7.7197
49657	156.5	-47.5	SOCE	7.2324
49658	157.5	-47.5	SOCE	7.1372
49659	158.5	-47.5	SOCE	7.1002
49660	159.5	-47.5	SOCE	7.0929
49661	160.5	-47.5	SOCE	7.0156
49662	161.5	-47.5	SOCE	6.9959
49663	162.5	-47.5	SOCE	7.101
49664	163.5	-47.5	SOCE	7.2423
49665	164.5	-47.5	SOCE	7.9606
49666	165.5	-47.5	SOCE	11.4441
49667	166.5	-47.5	COMA	17.8357
49668	167.5	-47.5	COMA	22.9909
49669	168.5	-47.5	COMA	22.8284
49670	169.5	-47.5	COMA	22.3759
49671	170.5	-47.5	COMA	22.4255
49672	171.5	-47.5	COMA	22.3955
49673	172.5	-47.5	COMA	22.3515
49674	173.5	-47.5	COMA	21.9496
49675	174.5	-47.5	COMA	20.8691
49676	175.5	-47.5	COMA	20.2435
49677	176.5	-47.5	COMA	19.1273
49678	177.5	-47.5	COMA	18.8649
49679	178.5	-47.5	COMA	18.9448
49680	179.5	-47.5	COMA	18.6993
49681	-179.5	-48.5	SOCE	16.4592
49682	-178.5	-48.5	SOCE	10.1276
49683	-177.5	-48.5	SOCE	8.179
49684	-176.5	-48.5	SOCE	7.7354
49685	-175.5	-48.5	SOCE	7.2757
49686	-174.5	-48.5	SOCE	7.0185
49687	-173.5	-48.5	SOCE	6.9347
49688	-172.5	-48.5	SOCE	6.9305
49689	-171.5	-48.5	SOCE	6.953
49690	-170.5	-48.5	SOCE	6.9057
49691	-169.5	-48.5	SOCE	6.8045
49692	-168.5	-48.5	SOCE	6.744
49693	-167.5	-48.5	SOCE	6.7645
49694	-166.5	-48.5	SOCE	6.822
49695	-165.5	-48.5	SOCE	6.9027
49696	-164.5	-48.5	SOCE	6.9877
49697	-163.5	-48.5	SOCE	7.017
49698	-162.5	-48.5	SOCE	7.0101
49699	-161.5	-48.5	SOCE	7.0043
49700	-160.5	-48.5	SOCE	6.9372
49701	-159.5	-48.5	SOCE	6.9278
49702	-158.5	-48.5	SOCE	6.9354
49703	-157.5	-48.5	SOCE	6.9399
49704	-156.5	-48.5	SOCE	6.9107
49705	-155.5	-48.5	SOCE	6.8663
49706	-154.5	-48.5	SOCE	6.9953
49707	-153.5	-48.5	SOCE	7.1548
49708	-152.5	-48.5	SOCE	7.2745
49709	-151.5	-48.5	SOCE	7.1418
49710	-150.5	-48.5	SOCE	6.9449
49711	-149.5	-48.5	SOCE	7.0109
49712	-148.5	-48.5	SOCE	7.4016
49713	-147.5	-48.5	SOCE	7.2573
49714	-146.5	-48.5	SOCE	7.2521
49715	-145.5	-48.5	SOCE	7.0059
49716	-144.5	-48.5	SOCE	6.9012
49717	-143.5	-48.5	SOCE	6.9853
49718	-142.5	-48.5	SOCE	6.9701
49719	-141.5	-48.5	SOCE	6.8287
49720	-140.5	-48.5	SOCE	6.8825
49721	-139.5	-48.5	SOCE	6.999
49722	-138.5	-48.5	SOCE	7.1822
49723	-137.5	-48.5	SOCE	7.0988
49724	-136.5	-48.5	SOCE	7.2216
49725	-135.5	-48.5	SOCE	7.2509
49726	-134.5	-48.5	SOCE	7.1089
49727	-133.5	-48.5	SOCE	7.0034
49728	-132.5	-48.5	SOCE	6.926
49729	-131.5	-48.5	SOCE	6.9534
49730	-130.5	-48.5	SOCE	6.9691
49731	-129.5	-48.5	SOCE	6.9641
49732	-128.5	-48.5	SOCE	7.0137
49733	-127.5	-48.5	SOCE	7.0198
49734	-126.5	-48.5	SOCE	7.0563
49735	-125.5	-48.5	SOCE	7.1845
49736	-124.5	-48.5	SOCE	7.1941
49737	-123.5	-48.5	SOCE	7.1727
49738	-122.5	-48.5	SOCE	7.1275
49739	-121.5	-48.5	SOCE	7.1489
49740	-120.5	-48.5	SOCE	7.1816
49741	-119.5	-48.5	SOCE	7.0875
49742	-118.5	-48.5	SOCE	7.0701
49743	-117.5	-48.5	SOCE	7.109
49744	-116.5	-48.5	SOCE	7.0724
49745	-115.5	-48.5	SOCE	7.0404
49746	-114.5	-48.5	SOCE	7.085
49747	-113.5	-48.5	MORB	7.1588
49748	-112.5	-48.5	MORB	7.1329
49749	-111.5	-48.5	SOCE	6.9857
49750	-110.5	-48.5	SOCE	6.9392
49751	-109.5	-48.5	SOCE	6.9926
49752	-108.5	-48.5	SOCE	6.9751
49753	-107.5	-48.5	SOCE	6.8209
49754	-106.5	-48.5	SOCE	6.7391
49755	-105.5	-48.5	SOCE	6.771
49756	-104.5	-48.5	SOCE	6.8494
49757	-103.5	-48.5	SOCE	6.8898
49758	-102.5	-48.5	SOCE	6.8789
49759	-101.5	-48.5	SOCE	6.907
49760	-100.5	-48.5	SOCE	6.9796
49761	-99.5	-48.5	SOCE	7.0087
49762	-98.5	-48.5	SOCE	7.2354
49763	-97.5	-48.5	SOCE	7.23
49764	-96.5	-48.5	SOCE	6.9364
49765	-95.5	-48.5	SOCE	6.8258
49766	-94.5	-48.5	SOCE	6.8369
49767	-93.5	-48.5	SOCE	6.9019
49768	-92.5	-48.5	SOCE	6.9232
49769	-91.5	-48.5	SOCE	6.9776
49770	-90.5	-48.5	SOCE	6.9814
49771	-89.5	-48.5	SOCE	7.0023
49772	-88.5	-48.5	SOCE	7.0202
49773	-87.5	-48.5	SOCE	7.0482
49774	-86.5	-48.5	SOCE	7.1473
49775	-85.5	-48.5	SOCE	7.0359
49776	-84.5	-48.5	SOCE	6.8891
49777	-83.5	-48.5	SOCE	6.9052
49778	-82.5	-48.5	SOCE	6.9585
49779	-81.5	-48.5	SOCE	6.9786
49780	-80.5	-48.5	SOCE	6.9527
49781	-79.5	-48.5	SOCE	6.9239
49782	-78.5	-48.5	SOCE	7.2569
49783	-77.5	-48.5	SOCE	8.6746
49784	-76.5	-48.5	COMA	15.435
49785	-75.5	-48.5	COMA	26.347
49786	-74.5	-48.5	ORON	30.6768
49787	-73.5	-48.5	COAR	34.2766
49788	-72.5	-48.5	ORON	36.5903
49789	-71.5	-48.5	ORON	36.2614
49790	-70.5	-48.5	BASN	34.7638
49791	-69.5	-48.5	EXCT	33.6675
49792	-68.5	-48.5	EXCT	32.3356
49793	-67.5	-48.5	EXCT	31.4017
49794	-66.5	-48.5	COMA	30.058
49795	-65.5	-48.5	COMA	29.2503
49796	-64.5	-48.5	COMA	28.9472
49797	-63.5	-48.5	COMA	28.8641
49798	-62.5	-48.5	COMA	28.8754
49799	-61.5	-48.5	COMA	29.015
49800	-60.5	-48.5	COMA	29.0612
49801	-59.5	-48.5	COMA	27.0068
49802	-58.5	-48.5	COMA	23.1905
49803	-57.5	-48.5	COMA	20.0835
49804	-56.5	-48.5	COMA	17.441
49805	-55.5	-48.5	COMA	13.3752
49806	-54.5	-48.5	SOCE	10.3973
49807	-53.5	-48.5	SOCE	8.7533
49808	-52.5	-48.5	SOCE	8.027
49809	-51.5	-48.5	SOCE	7.9243
49810	-50.5	-48.5	SOCE	8.0502
49811	-49.5	-48.5	SOCE	8.13
49812	-48.5	-48.5	SOCE	8.1607
49813	-47.5	-48.5	SOCE	8.1831
49814	-46.5	-48.5	SOCE	8.0868
49815	-45.5	-48.5	SOCE	8.058
49816	-44.5	-48.5	SOCE	7.9858
49817	-43.5	-48.5	SOCE	7.8996
49818	-42.5	-48.5	SOCE	7.1841
49819	-41.5	-48.5	SOCE	7.1819
49820	-40.5	-48.5	SOCE	7.8477
49821	-39.5	-48.5	SOCE	7.8484
49822	-38.5	-48.5	SOCE	7.8692
49823	-37.5	-48.5	SOCE	7.9344
49824	-36.5	-48.5	SOCE	7.9696
49825	-35.5	-48.5	SOCE	8.0747
49826	-34.5	-48.5	SOCE	8.2197
49827	-33.5	-48.5	SOCE	8.412
49828	-32.5	-48.5	SOCE	8.2831
49829	-31.5	-48.5	SOCE	8.1922
49830	-30.5	-48.5	SOCE	8.2986
49831	-29.5	-48.5	SOCE	8.3057
49832	-28.5	-48.5	SOCE	7.9611
49833	-27.5	-48.5	SOCE	7.7192
49834	-26.5	-48.5	SOCE	7.1751
49835	-25.5	-48.5	SOCE	7.1517
49836	-24.5	-48.5	SOCE	7.1757
49837	-23.5	-48.5	SOCE	7.2061
49838	-22.5	-48.5	SOCE	7.3269
49839	-21.5	-48.5	SOCE	7.3168
49840	-20.5	-48.5	SOCE	6.9211
49841	-19.5	-48.5	SOCE	6.9819
49842	-18.5	-48.5	SOCE	7.0421
49843	-17.5	-48.5	SOCE	7.0098
49844	-16.5	-48.5	SOCE	7.0002
49845	-15.5	-48.5	SOCE	7.0627
49846	-14.5	-48.5	SOCE	7.0147
49847	-13.5	-48.5	SOCE	6.8726
49848	-12.5	-48.5	SOCE	6.7873
49849	-11.5	-48.5	SOCE	7.0826
49850	-10.5	-48.5	MORB	7.3058
49851	-9.5	-48.5	SOCE	7.3143
49852	-8.5	-48.5	SOCE	7.0686
49853	-7.5	-48.5	SOCE	7.0942
49854	-6.5	-48.5	SOCE	7.0481
49855	-5.5	-48.5	SOCE	6.9855
49856	-4.5	-48.5	SOCE	7.0758
49857	-3.5	-48.5	SOCE	7.2592
49858	-2.5	-48.5	SOCE	8.0653
49859	-1.5	-48.5	SOCE	8.1608
49860	-0.5	-48.5	SOCE	7.2564
49861	0.5	-48.5	SOCE	7.1412
49862	1.5	-48.5	SOCE	6.9613
49863	2.5	-48.5	SOCE	6.9274
49864	3.5	-48.5	SOCE	7.06
49865	4.5	-48.5	SOCE	7.5284
49866	5.5	-48.5	SOCE	8.2722
49867	6.5	-48.5	SOCE	8.0646
49868	7.5	-48.5	LIPS	7.4045
49869	8.5	-48.5	LIPS	7.0647
49870	9.5	-48.5	SOCE	6.7702
49871	10.5	-48.5	SOCE	7.0653
49872	11.5	-48.5	SOCE	8.2458
49873	12.5	-48.5	SOCE	7.5018
49874	13.5	-48.5	SOCE	7.3128
49875	14.5	-48.5	SOCE	7.261
49876	15.5	-48.5	SOCE	7.5395
49877	16.5	-48.5	SOCE	7.4885
49878	17.5	-48.5	SOCE	7.3314
49879	18.5	-48.5	SOCE	7.0795
49880	19.5	-48.5	SOCE	7.0949
49881	20.5	-48.5	SOCE	7.1533
49882	21.5	-48.5	SOCE	8.1686
49883	22.5	-48.5	SOCE	7.9406
49884	23.5	-48.5	SOCE	7.338
49885	24.5	-48.5	SOCE	7.2207
49886	25.5	-48.5	SOCE	7.332
49887	26.5	-48.5	SOCE	7.3527
49888	27.5	-48.5	SOCE	7.2814
49889	28.5	-48.5	SOCE	7.1599
49890	29.5	-48.5	SOCE	7.0582
49891	30.5	-48.5	SOCE	6.9631
49892	31.5	-48.5	SOCE	6.8548
49893	32.5	-48.5	SOCE	6.7944
49894	33.5	-48.5	SOCE	6.8478
49895	34.5	-48.5	SOCE	6.9016
49896	35.5	-48.5	SOCE	6.9204
49897	36.5	-48.5	SOCE	6.9265
49898	37.5	-48.5	SOCE	6.9502
49899	38.5	-48.5	SOCE	6.9756
49900	39.5	-48.5	SOCE	6.995
49901	40.5	-48.5	SOCE	7.0616
49902	41.5	-48.5	SOCE	7.0417
49903	42.5	-48.5	SOCE	6.9714
49904	43.5	-48.5	SOCE	6.7957
49905	44.5	-48.5	SOCE	6.9451
49906	45.5	-48.5	SOCE	6.7748
49907	46.5	-48.5	SOCE	6.7786
49908	47.5	-48.5	SOCE	6.9019
49909	48.5	-48.5	SOCE	6.8524
49910	49.5	-48.5	SOCE	6.7299
49911	50.5	-48.5	SOCE	6.7673
49912	51.5	-48.5	SOCE	6.8406
49913	52.5	-48.5	SOCE	6.9427
49914	53.5	-48.5	SOCE	7.1704
49915	54.5	-48.5	SOCE	7.4684
49916	55.5	-48.5	SOCE	7.2283
49917	56.5	-48.5	SOCE	7.1161
49918	57.5	-48.5	SOCE	7.1181
49919	58.5	-48.5	SOCE	7.0701
49920	59.5	-48.5	SOCE	7.1827
49921	60.5	-48.5	SOCE	7.5771
49922	61.5	-48.5	LIPS	7.8205
49923	62.5	-48.5	LIPS	8.0674
49924	63.5	-48.5	LIPS	8.5642
49925	64.5	-48.5	LIPS	10.0599
49926	65.5	-48.5	LIPS	14.4081
49927	66.5	-48.5	LIPS	16.8464
49928	67.5	-48.5	LIPS	17.6142
49929	68.5	-48.5	LIPS	17.8727
49930	69.5	-48.5	LIPS	17.6387
49931	70.5	-48.5	LIPS	16.7767
49932	71.5	-48.5	SOCE	16.6976
49933	72.5	-48.5	SOCE	14.5127
49934	73.5	-48.5	SOCE	9.748
49935	74.5	-48.5	SOCE	8.2598
49936	75.5	-48.5	SOCE	7.9643
49937	76.5	-48.5	SOCE	7.9212
49938	77.5	-48.5	SOCE	7.8428
49939	78.5	-48.5	SOCE	7.8733
49940	79.5	-48.5	SOCE	7.9235
49941	80.5	-48.5	SOCE	7.969
49942	81.5	-48.5	SOCE	7.9835
49943	82.5	-48.5	SOCE	7.7383
49944	83.5	-48.5	SOCE	7.229
49945	84.5	-48.5	SOCE	7.0526
49946	85.5	-48.5	SOCE	7.0001
49947	86.5	-48.5	SOCE	6.9868
49948	87.5	-48.5	SOCE	7.0964
49949	88.5	-48.5	SOCE	7.1214
49950	89.5	-48.5	SOCE	7.062
49951	90.5	-48.5	SOCE	7.0372
49952	91.5	-48.5	SOCE	7.0457
49953	92.5	-48.5	SOCE	7.0563
49954	93.5	-48.5	SOCE	7.012
49955	94.5	-48.5	SOCE	6.9856
49956	95.5	-48.5	SOCE	7.0406
49957	96.5	-48.5	SOCE	7.1281
49958	97.5	-48.5	SOCE	7.1569
49959	98.5	-48.5	MORB	7.1458
49960	99.5	-48.5	SOCE	7.0975
49961	100.5	-48.5	SOCE	7.0608
49962	101.5	-48.5	SOCE	7.0326
49963	102.5	-48.5	SOCE	6.9908
49964	103.5	-48.5	MORB	6.9139
49965	104.5	-48.5	MORB	6.8091
49966	105.5	-48.5	MORB	6.8242
49967	106.5	-48.5	SOCE	6.7483
49968	107.5	-48.5	MORB	6.9144
49969	108.5	-48.5	MORB	6.9053
49970	109.5	-48.5	SOCE	6.8132
49971	110.5	-48.5	SOCE	6.734
49972	111.5	-48.5	SOCE	6.7136
49973	112.5	-48.5	SOCE	6.7526
49974	113.5	-48.5	SOCE	6.7547
49975	114.5	-48.5	SOCE	6.9097
49976	115.5	-48.5	SOCE	6.8824
49977	116.5	-48.5	SOCE	7.046
49978	117.5	-48.5	SOCE	7.0474
49979	118.5	-48.5	SOCE	7.0573
49980	119.5	-48.5	SOCE	7.0829
49981	120.5	-48.5	SOCE	7.1286
49982	121.5	-48.5	MORB	6.9893
49983	122.5	-48.5	SOCE	6.934
49984	123.5	-48.5	SOCE	6.9788
49985	124.5	-48.5	MORB	7.0479
49986	125.5	-48.5	SOCE	7.0153
49987	126.5	-48.5	MORB	7.0684
49988	127.5	-48.5	MORB	7.1173
49989	128.5	-48.5	SOCE	7.0769
49990	129.5	-48.5	SOCE	7.0435
49991	130.5	-48.5	SOCE	6.8907
49992	131.5	-48.5	SOCE	6.939
49993	132.5	-48.5	SOCE	7.0692
49994	133.5	-48.5	SOCE	7.0892
49995	134.5	-48.5	SOCE	7.0724
49996	135.5	-48.5	SOCE	6.9998
49997	136.5	-48.5	SOCE	6.9576
49998	137.5	-48.5	SOCE	6.9386
49999	138.5	-48.5	SOCE	6.9891
50000	139.5	-48.5	SOCE	6.9805
50001	140.5	-48.5	SOCE	6.9966
50002	141.5	-48.5	SOCE	6.8816
50003	142.5	-48.5	SOCE	6.8763
50004	143.5	-48.5	SOCE	6.9343
50005	144.5	-48.5	SOCE	7.1071
50006	145.5	-48.5	SOCE	7.5984
50007	146.5	-48.5	COMA	8.0759
50008	147.5	-48.5	COMA	8.342
50009	148.5	-48.5	COMA	9.0093
50010	149.5	-48.5	COMA	12.6251
50011	150.5	-48.5	COMA	14.3614
50012	151.5	-48.5	SOCE	10.7269
50013	152.5	-48.5	SOCE	8.2228
50014	153.5	-48.5	SOCE	7.9493
50015	154.5	-48.5	SOCE	7.7445
50016	155.5	-48.5	SOCE	7.0147
50017	156.5	-48.5	SOCE	6.8973
50018	157.5	-48.5	SOCE	6.9369
50019	158.5	-48.5	SOCE	6.9626
50020	159.5	-48.5	SOCE	6.9996
50021	160.5	-48.5	SOCE	7.0528
50022	161.5	-48.5	SOCE	7.0689
50023	162.5	-48.5	SOCE	7.1243
50024	163.5	-48.5	SOCE	6.9551
50025	164.5	-48.5	SOCE	7.2507
50026	165.5	-48.5	SOCE	10.3316
50027	166.5	-48.5	COMA	17.4326
50028	167.5	-48.5	COMA	21.6165
50029	168.5	-48.5	COMA	22.4684
50030	169.5	-48.5	COMA	22.1535
50031	170.5	-48.5	COMA	20.1773
50032	171.5	-48.5	COMA	19.4161
50033	172.5	-48.5	COMA	19.4455
50034	173.5	-48.5	COMA	19.4106
50035	174.5	-48.5	COMA	19.4396
50036	175.5	-48.5	COMA	19.5301
50037	176.5	-48.5	COMA	18.8783
50038	177.5	-48.5	COMA	18.8671
50039	178.5	-48.5	COMA	19.0983
50040	179.5	-48.5	COMA	18.7733
50041	-179.5	-49.5	SOCE	11.088
50042	-178.5	-49.5	SOCE	8.3311
50043	-177.5	-49.5	SOCE	7.8561
50044	-176.5	-49.5	SOCE	7.964
50045	-175.5	-49.5	SOCE	7.394
50046	-174.5	-49.5	SOCE	6.9995
50047	-173.5	-49.5	SOCE	7.0072
50048	-172.5	-49.5	SOCE	7.031
50049	-171.5	-49.5	SOCE	6.9996
50050	-170.5	-49.5	SOCE	6.928
50051	-169.5	-49.5	SOCE	6.8464
50052	-168.5	-49.5	SOCE	6.8085
50053	-167.5	-49.5	SOCE	6.8252
50054	-166.5	-49.5	SOCE	6.8457
50055	-165.5	-49.5	SOCE	6.8451
50056	-164.5	-49.5	SOCE	6.878
50057	-163.5	-49.5	SOCE	6.9072
50058	-162.5	-49.5	SOCE	6.9678
50059	-161.5	-49.5	SOCE	7.0583
50060	-160.5	-49.5	SOCE	7.0246
50061	-159.5	-49.5	SOCE	7.0105
50062	-158.5	-49.5	SOCE	6.9393
50063	-157.5	-49.5	SOCE	6.9339
50064	-156.5	-49.5	SOCE	6.9369
50065	-155.5	-49.5	SOCE	6.9191
50066	-154.5	-49.5	SOCE	7.0706
50067	-153.5	-49.5	SOCE	7.0701
50068	-152.5	-49.5	SOCE	7.0244
50069	-151.5	-49.5	SOCE	6.9745
50070	-150.5	-49.5	SOCE	7.0282
50071	-149.5	-49.5	SOCE	6.959
50072	-148.5	-49.5	SOCE	6.9501
50073	-147.5	-49.5	SOCE	6.886
50074	-146.5	-49.5	SOCE	6.9113
50075	-145.5	-49.5	SOCE	6.7787
50076	-144.5	-49.5	SOCE	6.9542
50077	-143.5	-49.5	SOCE	7.0112
50078	-142.5	-49.5	SOCE	6.9557
50079	-141.5	-49.5	SOCE	6.8365
50080	-140.5	-49.5	SOCE	6.9084
50081	-139.5	-49.5	SOCE	6.9689
50082	-138.5	-49.5	SOCE	6.8997
50083	-137.5	-49.5	SOCE	7.0621
50084	-136.5	-49.5	SOCE	7.1419
50085	-135.5	-49.5	SOCE	7.0832
50086	-134.5	-49.5	SOCE	7.0487
50087	-133.5	-49.5	SOCE	7.0459
50088	-132.5	-49.5	SOCE	6.9937
50089	-131.5	-49.5	SOCE	6.9563
50090	-130.5	-49.5	SOCE	7.0072
50091	-129.5	-49.5	SOCE	7.1351
50092	-128.5	-49.5	SOCE	7.1664
50093	-127.5	-49.5	SOCE	6.9912
50094	-126.5	-49.5	SOCE	6.906
50095	-125.5	-49.5	SOCE	7.0343
50096	-124.5	-49.5	SOCE	7.0396
50097	-123.5	-49.5	SOCE	6.9928
50098	-122.5	-49.5	SOCE	7.1193
50099	-121.5	-49.5	SOCE	7.2323
50100	-120.5	-49.5	SOCE	7.2141
50101	-119.5	-49.5	SOCE	7.2602
50102	-118.5	-49.5	SOCE	7.2521
50103	-117.5	-49.5	MORB	7.1358
50104	-116.5	-49.5	MORB	7.0995
50105	-115.5	-49.5	SOCE	7.0102
50106	-114.5	-49.5	MORB	7.0661
50107	-113.5	-49.5	MORB	7.0796
50108	-112.5	-49.5	MORB	7.0902
50109	-111.5	-49.5	SOCE	7.0237
50110	-110.5	-49.5	SOCE	6.934
50111	-109.5	-49.5	SOCE	6.9835
50112	-108.5	-49.5	SOCE	6.9271
50113	-107.5	-49.5	SOCE	6.8142
50114	-106.5	-49.5	SOCE	6.847
50115	-105.5	-49.5	SOCE	6.9115
50116	-104.5	-49.5	SOCE	6.9752
50117	-103.5	-49.5	SOCE	7.0296
50118	-102.5	-49.5	SOCE	6.952
50119	-101.5	-49.5	SOCE	6.9212
50120	-100.5	-49.5	SOCE	6.9097
50121	-99.5	-49.5	SOCE	6.9014
50122	-98.5	-49.5	SOCE	7.1061
50123	-97.5	-49.5	SOCE	7.176
50124	-96.5	-49.5	SOCE	6.9528
50125	-95.5	-49.5	SOCE	6.8337
50126	-94.5	-49.5	SOCE	6.8413
50127	-93.5	-49.5	SOCE	6.8401
50128	-92.5	-49.5	SOCE	6.9281
50129	-91.5	-49.5	SOCE	6.9097
50130	-90.5	-49.5	SOCE	6.9125
50131	-89.5	-49.5	SOCE	6.926
50132	-88.5	-49.5	SOCE	7.0466
50133	-87.5	-49.5	SOCE	7.1213
50134	-86.5	-49.5	SOCE	7.0646
50135	-85.5	-49.5	SOCE	7.0087
50136	-84.5	-49.5	SOCE	6.9509
50137	-83.5	-49.5	SOCE	6.9367
50138	-82.5	-49.5	SOCE	6.9955
50139	-81.5	-49.5	SOCE	7.0084
50140	-80.5	-49.5	SOCE	7.0149
50141	-79.5	-49.5	SOCE	7.1909
50142	-78.5	-49.5	SOCE	7.6606
50143	-77.5	-49.5	SOCE	8.7333
50144	-76.5	-49.5	COMA	15.461
50145	-75.5	-49.5	ORON	26.3126
50146	-74.5	-49.5	ORON	29.4991
50147	-73.5	-49.5	COAR	32.3272
50148	-72.5	-49.5	ORON	34.4771
50149	-71.5	-49.5	ORON	34.2924
50150	-70.5	-49.5	BASN	34.0019
50151	-69.5	-49.5	EXCT	33.4315
50152	-68.5	-49.5	EXCT	31.8352
50153	-67.5	-49.5	COMA	30.2235
50154	-66.5	-49.5	COMA	29.2445
50155	-65.5	-49.5	COMA	28.9377
50156	-64.5	-49.5	COMA	28.8781
50157	-63.5	-49.5	COMA	28.8615
50158	-62.5	-49.5	COMA	28.8803
50159	-61.5	-49.5	COMA	29.1103
50160	-60.5	-49.5	COMA	29.726
50161	-59.5	-49.5	COMA	29.2956
50162	-58.5	-49.5	COMA	27.1829
50163	-57.5	-49.5	COMA	24.2762
50164	-56.5	-49.5	COMA	22.4557
50165	-55.5	-49.5	COMA	21.0296
50166	-54.5	-49.5	COMA	18.133
50167	-53.5	-49.5	COMA	13.4046
50168	-52.5	-49.5	COMA	9.5992
50169	-51.5	-49.5	COMA	8.2021
50170	-50.5	-49.5	COMA	8.3328
50171	-49.5	-49.5	SOCE	8.2686
50172	-48.5	-49.5	SOCE	8.2682
50173	-47.5	-49.5	SOCE	8.1894
50174	-46.5	-49.5	SOCE	7.718
50175	-45.5	-49.5	SOCE	7.5297
50176	-44.5	-49.5	SOCE	7.8156
50177	-43.5	-49.5	SOCE	7.5088
50178	-42.5	-49.5	SOCE	7.4587
50179	-41.5	-49.5	COMA	7.5655
50180	-40.5	-49.5	COMA	7.3089
50181	-39.5	-49.5	SOCE	6.9993
50182	-38.5	-49.5	SOCE	6.9281
50183	-37.5	-49.5	SOCE	6.8221
50184	-36.5	-49.5	SOCE	7.1289
50185	-35.5	-49.5	SOCE	7.8737
50186	-34.5	-49.5	SOCE	7.9651
50187	-33.5	-49.5	SOCE	7.9662
50188	-32.5	-49.5	SOCE	8.03
50189	-31.5	-49.5	SOCE	7.9762
50190	-30.5	-49.5	SOCE	7.9829
50191	-29.5	-49.5	SOCE	8.0728
50192	-28.5	-49.5	SOCE	7.9507
50193	-27.5	-49.5	SOCE	7.77
50194	-26.5	-49.5	SOCE	7.898
50195	-25.5	-49.5	SOCE	7.941
50196	-24.5	-49.5	SOCE	7.9815
50197	-23.5	-49.5	SOCE	7.9008
50198	-22.5	-49.5	SOCE	7.7944
50199	-21.5	-49.5	SOCE	7.143
50200	-20.5	-49.5	SOCE	6.915
50201	-19.5	-49.5	SOCE	7.0472
50202	-18.5	-49.5	SOCE	7.0266
50203	-17.5	-49.5	SOCE	6.9861
50204	-16.5	-49.5	SOCE	6.8863
50205	-15.5	-49.5	SOCE	6.9907
50206	-14.5	-49.5	SOCE	6.9764
50207	-13.5	-49.5	SOCE	6.9924
50208	-12.5	-49.5	SOCE	6.9834
50209	-11.5	-49.5	SOCE	7.0368
50210	-10.5	-49.5	SOCE	6.9984
50211	-9.5	-49.5	SOCE	7.0913
50212	-8.5	-49.5	SOCE	7.0634
50213	-7.5	-49.5	MORB	7.0126
50214	-6.5	-49.5	SOCE	6.7748
50215	-5.5	-49.5	SOCE	6.7179
50216	-4.5	-49.5	SOCE	6.7914
50217	-3.5	-49.5	SOCE	6.953
50218	-2.5	-49.5	SOCE	7.1384
50219	-1.5	-49.5	SOCE	7.1917
50220	-0.5	-49.5	SOCE	7.1288
50221	0.5	-49.5	SOCE	6.9618
50222	1.5	-49.5	SOCE	6.9796
50223	2.5	-49.5	SOCE	7.2676
50224	3.5	-49.5	SOCE	7.4446
50225	4.5	-49.5	SOCE	7.4696
50226	5.5	-49.5	SOCE	7.2736
50227	6.5	-49.5	SOCE	7.4038
50228	7.5	-49.5	LIPS	7.4854
50229	8.5	-49.5	SOCE	7.1
50230	9.5	-49.5	SOCE	6.637
50231	10.5	-49.5	SOCE	7.1911
50232	11.5	-49.5	SOCE	7.3478
50233	12.5	-49.5	SOCE	7.3744
50234	13.5	-49.5	SOCE	7.3961
50235	14.5	-49.5	SOCE	7.4223
50236	15.5	-49.5	SOCE	7.1226
50237	16.5	-49.5	SOCE	7.1896
50238	17.5	-49.5	SOCE	7.0991
50239	18.5	-49.5	SOCE	7.1973
50240	19.5	-49.5	SOCE	7.0997
50241	20.5	-49.5	SOCE	7.2597
50242	21.5	-49.5	SOCE	7.5069
50243	22.5	-49.5	SOCE	7.3848
50244	23.5	-49.5	SOCE	7.1251
50245	24.5	-49.5	SOCE	7.2028
50246	25.5	-49.5	SOCE	7.3753
50247	26.5	-49.5	SOCE	7.2703
50248	27.5	-49.5	SOCE	7.2219
50249	28.5	-49.5	SOCE	7.1033
50250	29.5	-49.5	SOCE	7.0365
50251	30.5	-49.5	SOCE	6.9809
50252	31.5	-49.5	SOCE	6.912
50253	32.5	-49.5	SOCE	6.8779
50254	33.5	-49.5	SOCE	6.8993
50255	34.5	-49.5	SOCE	6.922
50256	35.5	-49.5	SOCE	6.9549
50257	36.5	-49.5	SOCE	6.9641
50258	37.5	-49.5	SOCE	6.9604
50259	38.5	-49.5	SOCE	6.9968
